:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
11523,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,11521,Collaborate
10355,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,10537,Collaborate
10355,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,9669,Collaborate
10355,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,10459,Collaborate
10355,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,11521,Collaborate
10537,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,9669,Collaborate
10537,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,10459,Collaborate
10537,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,11521,Collaborate
9669,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,10459,Collaborate
9669,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,11521,Collaborate
10459,Clustering Bin Packing Instances for Generating a Minimal Set of Heuristics by Using Grammatical Evolution.,2015,11521,Collaborate
17092,Knowledge Discovery from Medical Data: An Empirical Study with XCS.,2008,17093,Collaborate
17092,Knowledge Discovery from Medical Data: An Empirical Study with XCS.,2008,11628,Collaborate
17093,Knowledge Discovery from Medical Data: An Empirical Study with XCS.,2008,11628,Collaborate
10089,Anti-synchronization of Identical Chaotic Systems Using Sliding Mode Control and an Application to Vaidyanathan-Madhavan Chaotic Systems.,2015,6353,Collaborate
17094,Mining Sequential Patterns: A Context-Aware Approach.,2011,17095,Collaborate
17094,Mining Sequential Patterns: A Context-Aware Approach.,2011,17096,Collaborate
17095,Mining Sequential Patterns: A Context-Aware Approach.,2011,17096,Collaborate
17098,Analysis of Mouth Shape Deformation Rate for Generation of Japanese Utterance Images Automatically.,2015,17099,Collaborate
13245,A Multi-Agent Architecture for Compensating Unforeseen Failures on Field Control Level.,2014,13247,Collaborate
17100,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17101,Collaborate
17100,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17102,Collaborate
17100,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17103,Collaborate
17101,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17102,Collaborate
17101,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17103,Collaborate
17102,Evaluation of Healthcare IT Applications: The User Acceptance Perspective.,2007,17103,Collaborate
17104,Development of a 3-DOF Fish Robot 'ICHTHUS V5'.,2013,17105,Collaborate
17104,Development of a 3-DOF Fish Robot 'ICHTHUS V5'.,2013,17106,Collaborate
17105,Development of a 3-DOF Fish Robot 'ICHTHUS V5'.,2013,17106,Collaborate
17107,Computational Intelligence in Racing Games.,2007,17108,Collaborate
17107,Computational Intelligence in Racing Games.,2007,17109,Collaborate
17108,Computational Intelligence in Racing Games.,2007,17109,Collaborate
17110,A New Approach to Multi-criteria Decision Making (MCDM) Using the Fuzzy Binary Relation of the ELECTRE III Method and the Principles of the AHP Method.,2010,17111,Collaborate
17112,Single-Stroke Character Recognition with Fuzzy Method.,2013,10775,Collaborate
17113,A Genetic-Algorithm-Based Reconfigurable Scheduler.,2007,9937,Collaborate
17113,A Genetic-Algorithm-Based Reconfigurable Scheduler.,2007,17114,Collaborate
9937,A Genetic-Algorithm-Based Reconfigurable Scheduler.,2007,17114,Collaborate
17115,Facebook as a Collaborative Platform in Higher Education: The Case Study of the Universitat Oberta de Catalunya.,2011,17116,Collaborate
17117,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9772,Collaborate
17117,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9773,Collaborate
17117,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17118,Collaborate
17117,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17119,Collaborate
17117,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9774,Collaborate
9772,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9773,Collaborate
9772,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17118,Collaborate
9772,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17119,Collaborate
9772,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9774,Collaborate
9773,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17118,Collaborate
9773,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17119,Collaborate
9773,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9774,Collaborate
17118,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,17119,Collaborate
17118,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9774,Collaborate
17119,Using the Statistical Implicative Analysis for Elaborating Behavioral Referentials.,2008,9774,Collaborate
5463,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5461,Collaborate
5463,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5462,Collaborate
5463,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5460,Collaborate
5461,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5462,Collaborate
5461,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5460,Collaborate
5462,Optimization of Decision Rules Based on Dynamic Programming Approach.,2014,5460,Collaborate
12512,Evolutionary Multiobjective Design of Fuzzy Rule-Based Classifiers.,2008,13790,Collaborate
12512,Evolutionary Multiobjective Design of Fuzzy Rule-Based Classifiers.,2008,13789,Collaborate
13790,Evolutionary Multiobjective Design of Fuzzy Rule-Based Classifiers.,2008,13789,Collaborate
17120,Technology Development of Military Applications of Unmanned Ground Vehicles.,2013,17121,Collaborate
17122,Measuring Information Quality of Geosocial Networks.,2015,13531,Collaborate
17122,Measuring Information Quality of Geosocial Networks.,2015,17123,Collaborate
13531,Measuring Information Quality of Geosocial Networks.,2015,17123,Collaborate
17124,Towards Automated Navigation over Multilingual Content.,2013,17125,Collaborate
17124,Towards Automated Navigation over Multilingual Content.,2013,17126,Collaborate
17125,Towards Automated Navigation over Multilingual Content.,2013,17126,Collaborate
17127,Checking System Substitutability: An Application to Interactive Systems.,2013,17128,Collaborate
7631,Towards Happiness: Possibility-Driven Design.,2012,2857,Collaborate
17129,Using Broad Cognitive Models to Apply Computational Intelligence to Animal Cognition.,2008,17130,Collaborate
17131,Improvement of LEACH for Fault-Tolerance in Sensor Networks.,2013,17132,Collaborate
17133,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17134,Collaborate
17133,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17135,Collaborate
17133,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17136,Collaborate
17134,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17135,Collaborate
17134,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17136,Collaborate
17135,Web-Based Implementation of Data Warehouse Schema Evolution.,2015,17136,Collaborate
17137,Intelligent Multimedia Analysis for Emerging Biometrics.,2010,17138,Collaborate
17137,Intelligent Multimedia Analysis for Emerging Biometrics.,2010,13669,Collaborate
17138,Intelligent Multimedia Analysis for Emerging Biometrics.,2010,13669,Collaborate
17139,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17140,Collaborate
17139,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17141,Collaborate
17139,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17142,Collaborate
17139,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17143,Collaborate
17140,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17141,Collaborate
17140,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17142,Collaborate
17140,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17143,Collaborate
17141,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17142,Collaborate
17141,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17143,Collaborate
17142,A Particle Filter-Based Method for Ground-Based WSN Localization Using an Aerial Robot.,2015,17143,Collaborate
2571,Investigation of Strategies for the Generation of Multiclass Support Vector Machines.,2008,1053,Collaborate
17144,A Novel and Simple Management System of Interactive System Using Google Street View.,2015,17145,Collaborate
17144,A Novel and Simple Management System of Interactive System Using Google Street View.,2015,17146,Collaborate
17145,A Novel and Simple Management System of Interactive System Using Google Street View.,2015,17146,Collaborate
11541,Hybrid Interval Type-1 Non-singleton Type-2 Fuzzy Logic Systems Are Type-2 Adaptive Neuro-fuzzy Inference Systems.,2009,17147,Collaborate
17148,Packet Manipulating Based on Zipf's Distribution to Protect from Attack in P2P Information Retrieval.,2006,17149,Collaborate
17150,Secure Data Aggregation in Wireless Sensor Networks.,2010,17151,Collaborate
17152,Implications between learning outcomes in elementary bayesian inference.,2008,17153,Collaborate
17152,Implications between learning outcomes in elementary bayesian inference.,2008,17154,Collaborate
17153,Implications between learning outcomes in elementary bayesian inference.,2008,17154,Collaborate
17155,Initializing the Tutor Model Using K-Means Algorithm.,2013,17156,Collaborate
16603,A Type-2 Fuzzy Neural Network Ensemble to Predict Chaotic Time Series.,2015,9661,Collaborate
17157,Modified A* Algorithm for Mobile Robot Path Planning.,2012,17158,Collaborate
17157,Modified A* Algorithm for Mobile Robot Path Planning.,2012,17159,Collaborate
17158,Modified A* Algorithm for Mobile Robot Path Planning.,2012,17159,Collaborate
17160,Variants of Ant Colony Optimization: A Metaheuristic for Solving the Traveling Salesman Problem.,2013,10132,Collaborate
17161,Description Logic Class Expression Learning Applied to Sentiment Analysis.,2016,17162,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,15897,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,11414,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,15555,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,8349,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17163,Collaborate
13811,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
15897,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,11414,Collaborate
15897,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,15555,Collaborate
15897,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,8349,Collaborate
15897,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17163,Collaborate
15897,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
11414,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,15555,Collaborate
11414,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,8349,Collaborate
11414,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17163,Collaborate
11414,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
15555,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,8349,Collaborate
15555,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17163,Collaborate
15555,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
8349,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17163,Collaborate
8349,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
17163,Specifications and Deployment of SOA Business Applications Within a Configurable Framework Provided as a Service.,2014,17164,Collaborate
17165,A Study of Bandwidth Guaranteed Routing Algorithms for Traffic Engineering.,2013,17166,Collaborate
17167,Infrastructure Interdependencies: Modeling and Analysis.,2015,4837,Collaborate
17168,Emotion Recognition from Speech Using Multi-Classifier Systems and RBF-Ensembles.,2008,5397,Collaborate
17168,Emotion Recognition from Speech Using Multi-Classifier Systems and RBF-Ensembles.,2008,5398,Collaborate
5397,Emotion Recognition from Speech Using Multi-Classifier Systems and RBF-Ensembles.,2008,5398,Collaborate
17169,Measuring Geodesic Body Measurements with Distributed Collocation Method.,2007,17170,Collaborate
17171,Preliminary Evaluation of a Software Security Learning Environment.,2015,17172,Collaborate
17173,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,17174,Collaborate
17173,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,17175,Collaborate
17173,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,12832,Collaborate
17174,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,17175,Collaborate
17174,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,12832,Collaborate
17175,A Framework of Knowledge Management Platform for Middle and Small Business.,2008,12832,Collaborate
17176,Integration of Fuzzy ERD Modeling to the Management of Global Contextual Data.,2010,17177,Collaborate
14497,Memetic Algorithms in Bioinformatics.,2012,12499,Collaborate
14497,Memetic Algorithms in Bioinformatics.,2012,14498,Collaborate
12499,Memetic Algorithms in Bioinformatics.,2012,14498,Collaborate
17179,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17180,Collaborate
17179,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17181,Collaborate
17179,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17182,Collaborate
17179,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17183,Collaborate
17180,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17181,Collaborate
17180,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17182,Collaborate
17180,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17183,Collaborate
17181,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17182,Collaborate
17181,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17183,Collaborate
17182,MAVwork: A Framework for Unified Interfacing between Micro Aerial Vehicles and Visual Controllers.,2013,17183,Collaborate
17184,Sliding Mode Control of Class of Linear Uncertain Saturated Systems.,2015,15531,Collaborate
17184,Sliding Mode Control of Class of Linear Uncertain Saturated Systems.,2015,17185,Collaborate
15531,Sliding Mode Control of Class of Linear Uncertain Saturated Systems.,2015,17185,Collaborate
17187,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17188,Collaborate
17187,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17189,Collaborate
17187,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17190,Collaborate
17188,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17189,Collaborate
17188,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17190,Collaborate
17189,3 Motion Synthesis with Adaptation and Path Fitting.,2008,17190,Collaborate
17191,An Artificial Market for Emission Permits.,2009,17192,Collaborate
17193,Machine Learning Tool for Automatic ASA Detection.,2013,17194,Collaborate
17193,Machine Learning Tool for Automatic ASA Detection.,2013,17195,Collaborate
17193,Machine Learning Tool for Automatic ASA Detection.,2013,17196,Collaborate
17193,Machine Learning Tool for Automatic ASA Detection.,2013,17197,Collaborate
17194,Machine Learning Tool for Automatic ASA Detection.,2013,17195,Collaborate
17194,Machine Learning Tool for Automatic ASA Detection.,2013,17196,Collaborate
17194,Machine Learning Tool for Automatic ASA Detection.,2013,17197,Collaborate
17195,Machine Learning Tool for Automatic ASA Detection.,2013,17196,Collaborate
17195,Machine Learning Tool for Automatic ASA Detection.,2013,17197,Collaborate
17196,Machine Learning Tool for Automatic ASA Detection.,2013,17197,Collaborate
17199,Development of a University Knowledge Base.,2013,17200,Collaborate
17199,Development of a University Knowledge Base.,2013,10190,Collaborate
17199,Development of a University Knowledge Base.,2013,17201,Collaborate
17200,Development of a University Knowledge Base.,2013,10190,Collaborate
17200,Development of a University Knowledge Base.,2013,17201,Collaborate
10190,Development of a University Knowledge Base.,2013,17201,Collaborate
17202,Bio-medical Ontologies Maintenance and Change Management.,2009,1463,Collaborate
13250,Selecting Relevant Features from Fabric Images for Automated Quality Control of Seam Puker Using Data Analysis and Human Experts Grading.,2007,17204,Collaborate
13250,Selecting Relevant Features from Fabric Images for Automated Quality Control of Seam Puker Using Data Analysis and Human Experts Grading.,2007,13249,Collaborate
17204,Selecting Relevant Features from Fabric Images for Automated Quality Control of Seam Puker Using Data Analysis and Human Experts Grading.,2007,13249,Collaborate
10590,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,10591,Collaborate
10590,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,10589,Collaborate
10590,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,9661,Collaborate
10591,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,10589,Collaborate
10591,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,9661,Collaborate
10589,Design and Simulation of the Type-2 Fuzzification Stage: Using Active Membership Functions.,2009,9661,Collaborate
9869,Optimization of Response Integration with Fuzzy Logic in Ensemble Neural Networks Using Genetic Algorithms.,2008,9635,Collaborate
9869,Optimization of Response Integration with Fuzzy Logic in Ensemble Neural Networks Using Genetic Algorithms.,2008,9661,Collaborate
9635,Optimization of Response Integration with Fuzzy Logic in Ensemble Neural Networks Using Genetic Algorithms.,2008,9661,Collaborate
17206,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17207,Collaborate
17206,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17208,Collaborate
17206,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17209,Collaborate
17207,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17208,Collaborate
17207,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17209,Collaborate
17208,"A Comprehensive Evaluation of the Efficiency of an Integrated Biogas, Trigen, PV and Greenhouse Plant, Using Digraph Theory.",2009,17209,Collaborate
12694,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,15674,Collaborate
12694,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,9986,Collaborate
12694,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11123,Collaborate
12694,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11125,Collaborate
15674,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,9986,Collaborate
15674,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11123,Collaborate
15674,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11125,Collaborate
9986,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11123,Collaborate
9986,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11125,Collaborate
11123,Constructive Neural Network Algorithms for Feedforward Architectures Suitable for Classification Tasks.,2009,11125,Collaborate
11732,Mining for Patterns Based on Contingency Tables by ,2006,13179,Collaborate
11732,Mining for Patterns Based on Contingency Tables by ,2006,17210,Collaborate
13179,Mining for Patterns Based on Contingency Tables by ,2006,17210,Collaborate
10495,A Comprehensive Survey on Fitness Landscape Analysis.,2012,13164,Collaborate
17211,Modelling User-Centric Pervasive Adaptive Systems - The REFLECT Ontology.,2009,17212,Collaborate
17211,Modelling User-Centric Pervasive Adaptive Systems - The REFLECT Ontology.,2009,4334,Collaborate
17212,Modelling User-Centric Pervasive Adaptive Systems - The REFLECT Ontology.,2009,4334,Collaborate
16181,M-CLANN: Multiclass Concept Lattice-Based Artificial Neural Network.,2009,17213,Collaborate
16181,M-CLANN: Multiclass Concept Lattice-Based Artificial Neural Network.,2009,17214,Collaborate
17213,M-CLANN: Multiclass Concept Lattice-Based Artificial Neural Network.,2009,17214,Collaborate
17216,Exchange Rate Modelling for E-Negotiators Using Text Mining Techniques.,2007,2945,Collaborate
17216,Exchange Rate Modelling for E-Negotiators Using Text Mining Techniques.,2007,17217,Collaborate
2945,Exchange Rate Modelling for E-Negotiators Using Text Mining Techniques.,2007,17217,Collaborate
17218,Building Distributed and Pervasive Information Management Systems with HDS.,2011,17219,Collaborate
17220,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17221,Collaborate
17220,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17222,Collaborate
17220,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17223,Collaborate
17221,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17222,Collaborate
17221,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17223,Collaborate
17222,When the Rubber Meets the Road: Bio-inspired Field Service Scheduling in the Real World.,2009,17223,Collaborate
17224,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17225,Collaborate
17224,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17226,Collaborate
17224,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17227,Collaborate
17224,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17228,Collaborate
17224,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17229,Collaborate
17225,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17226,Collaborate
17225,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17227,Collaborate
17225,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17228,Collaborate
17225,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17229,Collaborate
17226,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17227,Collaborate
17226,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17228,Collaborate
17226,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17229,Collaborate
17227,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17228,Collaborate
17227,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17229,Collaborate
17228,Why Do People Stick to Play Social Network Sites? An Extension of Expectation-Confirmation Model with Perceived Interpersonal Values and Playfulness Perspectives.,2013,17229,Collaborate
11080,A Procedure for the Development of Mobile Applications Software.,2015,17230,Collaborate
11080,A Procedure for the Development of Mobile Applications Software.,2015,17231,Collaborate
11080,A Procedure for the Development of Mobile Applications Software.,2015,11081,Collaborate
17230,A Procedure for the Development of Mobile Applications Software.,2015,17231,Collaborate
17230,A Procedure for the Development of Mobile Applications Software.,2015,11081,Collaborate
17231,A Procedure for the Development of Mobile Applications Software.,2015,11081,Collaborate
10401,A New Approach for Intelligent Control of Nonlinear Dynamic Plants Using a Benchmark Problem.,2015,9661,Collaborate
12920,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,15298,Collaborate
12920,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12675,Collaborate
12920,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12676,Collaborate
12920,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,160,Collaborate
12920,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12036,Collaborate
15298,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12675,Collaborate
15298,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12676,Collaborate
15298,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,160,Collaborate
15298,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12036,Collaborate
12675,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12676,Collaborate
12675,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,160,Collaborate
12675,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12036,Collaborate
12676,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,160,Collaborate
12676,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12036,Collaborate
160,"Introduction: Modeling, Learning and Processing of Text-Technological Data Structures.",2012,12036,Collaborate
15787,A Study on Web Clustering with Respect to XiangShan Science Conference.,2008,10225,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17232,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10351,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17233,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10738,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17234,Collaborate
10356,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
17232,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10351,Collaborate
17232,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17233,Collaborate
17232,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10738,Collaborate
17232,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17234,Collaborate
17232,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
10351,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17233,Collaborate
10351,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10738,Collaborate
10351,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17234,Collaborate
10351,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17235,Collaborate
17233,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,10738,Collaborate
17233,Implementation of an Information Retrieval System Using the Soft Cosine Measure.,2017,17234,Collaborate
